latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,13797.13086,29.64766,26.97094,0.39604
32.76018,-97.60131,13794.03711,30.64766,25.78344,0.08615
32.76021,-97.56938,13789.91211,31.21016,25.09594,0.01171
32.76022,-97.53746,13789.44336,31.33516,24.90844,0.04904
32.76023,-97.50554,13787.56836,31.33516,24.97094,0.04904
32.76023,-97.47361,13791.28711,31.21016,25.09594,0.0615
32.76021,-97.44169,13792.28711,30.71016,25.40844,0.08644
32.76019,-97.40976,13792.72461,29.71016,26.03344,0.21101
32.76016,-97.37784,13794.44336,28.46016,26.97094,0.34738
32.76012,-97.34591,13795.81836,27.83516,27.40844,0.46973
32.76007,-97.31399,13800.22461,28.58516,27.22094,0.49301
32.76001,-97.28206,13803.56836,29.64766,26.65844,0.1969
32.75994,-97.25014,13807.81836,28.96016,25.09594,0.16008
32.75987,-97.21821,13819.19336,26.77266,24.65844,1.02376
32.75978,-97.18629,13827.91211,25.27266,25.28344,0.90692
32.75968,-97.15437,13824.25586,26.21016,25.40844,0.4265
32.75958,-97.12244,13815.56836,28.27266,25.53344,-0.02516
32.75946,-97.09052,13807.16211,29.33516,25.72094,0.14648
32.75934,-97.05859,13803.13086,29.77266,25.59594,0.56366
32.75921,-97.02667,13801.88086,30.58516,25.28344,0.58802
32.75906,-96.99475,13796.78711,31.14766,25.34594,0.4287
32.75891,-96.96282,13794.91211,31.33516,25.22094,0.40356
32.75875,-96.9309,13794.16211,31.52266,24.59594,0.09727
32.75858,-96.89897,13794.38086,31.46016,24.15844,-0.02524
32.787,-97.63328,13805.81836,28.58516,28.40844,0.74476
32.78703,-97.60134,13795.19336,29.52266,27.15844,0.39628
32.78705,-97.56941,13792.47461,30.52266,26.03344,0.14825
32.78707,-97.53747,13789.09961,31.21016,25.40844,0.08623
32.78708,-97.50554,13792.13086,31.58516,25.22094,0.07388
32.78707,-97.4736,13798.47461,31.64766,25.15844,0.0988
32.78706,-97.44167,13798.16211,31.33516,25.15844,0.19849
32.78704,-97.40973,13798.56836,30.52266,25.40844,0.27328
32.78701,-97.37779,13798.03711,29.39766,26.03344,0.33545
32.78697,-97.34586,13799.22461,28.39766,26.84594,0.40918
32.78692,-97.31392,13801.72461,28.39766,27.28344,0.38319
32.78686,-97.28199,13807.38086,28.58516,26.78344,0.29623
32.78679,-97.25005,13818.88086,27.96016,25.84594,0.6419
32.78671,-97.21812,13834.22461,27.14766,26.53344,0.84994
32.78663,-97.18618,13835.13086,26.77266,27.53344,0.39285
32.78653,-97.15425,13824.38086,27.08516,27.72094,0.23233
32.78642,-97.12231,13819.16211,28.14766,27.34594,0.67327
32.78631,-97.09037,13813.94336,28.83516,27.34594,0.69883
32.78619,-97.05844,13809.28711,29.02266,27.65844,0.83307
32.78605,-97.0265,13807.06836,29.71016,27.53344,1.24807
32.78591,-96.99457,13803.75586,30.64766,26.78344,1.1883
32.78576,-96.96264,13798.88086,31.27266,26.15844,0.82181
32.7856,-96.9307,13793.88086,31.58516,25.59594,0.40429
32.78543,-96.89877,13790.28711,31.58516,24.97094,-0.00071
32.81384,-97.63333,13796.66211,28.46016,29.09594,0.67342
32.81388,-97.60138,13797.22461,28.77266,28.47094,0.63389
32.8139,-97.56943,13793.44336,29.71016,27.47094,0.48356
32.81392,-97.53749,13793.03711,30.77266,26.59594,0.3841
32.81392,-97.50554,13798.03711,31.52266,26.09594,0.28497
32.81392,-97.47359,13800.09961,31.77266,25.72094,0.39711
32.81391,-97.44165,13801.25586,31.52266,25.34594,0.59638
32.81389,-97.4097,13802.53711,30.89766,25.22094,0.64633
32.81386,-97.37775,13802.16211,29.96016,25.47094,0.57167
32.81382,-97.3458,13801.63086,29.14766,26.22094,0.48399
32.81377,-97.31386,13802.84961,28.77266,26.97094,0.33425
32.81371,-97.28191,13808.84961,28.46016,27.03344,0.33375
32.81364,-97.24996,13816.56836,28.02266,27.03344,0.61718
32.81356,-97.21802,13828.22461,27.89766,27.72094,0.54222
32.81348,-97.18607,13828.72461,28.02266,28.15844,0.44311
32.81338,-97.15413,13825.28711,28.33516,28.34594,0.67673
32.81327,-97.12218,13827.25586,29.27266,28.40844,0.86097
32.81316,-97.09023,13824.44336,30.39766,27.78344,0.86201
32.81303,-97.05829,13816.22461,30.83516,27.03344,0.57976
32.8129,-97.02634,13809.72461,30.39766,26.40844,0.40661
32.81276,-96.99439,13807.28711,30.39766,26.47094,0.76272
32.81261,-96.96245,13803.53711,30.96016,26.78344,0.98258
32.81244,-96.9305,13794.81836,31.39766,26.59594,0.78569
32.81227,-96.89856,13788.41211,31.46016,26.03344,0.35552
32.84069,-97.63337,13797.94336,28.89766,28.47094,0.388
32.84073,-97.60141,13795.25586,28.64766,28.65844,0.53657
32.84075,-97.56946,13794.38086,29.21016,28.22094,0.62163
32.84077,-97.5375,13796.88086,30.21016,27.53344,0.55823
32.84077,-97.50554,13798.53711,31.08516,26.97094,0.38445
32.84077,-97.47358,13803.28711,31.33516,26.47094,0.48413
32.84076,-97.44163,13801.56836,31.14766,25.97094,0.80737
32.84074,-97.40967,13801.97461,30.77266,25.59594,0.94356
32.84071,-97.37771,13802.75586,30.33516,25.65844,0.75719
32.84067,-97.34575,13802.53711,29.89766,26.22094,0.53354
32.84062,-97.31379,13801.84961,29.39766,26.84594,0.40905
32.84056,-97.28184,13804.50586,28.77266,27.15844,0.38364
32.84049,-97.24988,13809.09961,28.33516,27.40844,0.46945
