latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s]
32.76015,-97.63323,12315.96191,15.02181,30.57488,0.34539
32.76018,-97.60131,12314.86816,13.14681,27.94988,0.34408
32.76021,-97.56938,12311.05566,11.58431,26.13738,0.18305
32.76022,-97.53746,12310.83691,11.20931,25.57488,0.11294
32.76023,-97.50554,12310.58691,12.14681,25.26238,0.27131
32.76023,-97.47361,12316.30566,13.52181,24.88738,0.45957
32.76021,-97.44169,12318.11816,13.89681,24.26238,0.34117
32.76019,-97.40976,12318.74316,12.83431,23.19988,0.05347
32.76016,-97.37784,12321.86816,11.64681,22.76238,-0.10552
32.76012,-97.34591,12325.36816,11.77181,23.26238,-0.17518
32.76007,-97.31399,12331.71191,12.45931,22.38738,-0.35426
32.76001,-97.28206,12335.93066,13.02181,18.76238,-0.40375
32.75994,-97.25014,12337.43066,9.83431,19.26238,-1.84835
32.75987,-97.21821,12348.74316,3.95931,18.19988,-2.6066
32.75978,-97.18629,12365.68066,7.33431,15.69988,3.93861
32.75968,-97.15437,12367.43066,17.70931,16.26238,6.03644
32.75958,-97.12244,12360.80566,24.14681,14.51238,2.43082
32.75946,-97.09052,12347.61816,25.39681,7.88738,-0.26511
32.75934,-97.05859,12338.49316,24.08431,6.32488,-0.16591
32.75921,-97.02667,12336.30566,21.89681,9.51238,0.41328
32.75906,-96.99475,12331.30566,19.45931,12.26238,0.11317
32.75891,-96.96282,12330.33691,18.27181,14.13738,-0.6219
32.75875,-96.9309,12332.83691,17.64681,17.63738,-0.79213
32.75858,-96.89897,12334.80566,16.70931,22.44988,-0.08589
32.787,-97.63328,12321.11816,15.89681,27.69988,0.02395
32.78703,-97.60134,12313.02441,14.89681,27.57488,0.42489
32.78705,-97.56941,12311.55566,13.27181,27.19988,0.3331
32.78707,-97.53747,12308.68066,12.33431,27.07488,0.09329
32.78708,-97.50554,12312.80566,13.02181,27.26238,0.07325
32.78707,-97.4736,12319.96191,14.39681,27.01238,0.0435
32.78706,-97.44167,12320.27441,14.45931,26.07488,-0.09566
32.78704,-97.40973,12321.68066,12.52181,24.38738,-0.16543
32.78701,-97.37779,12322.83691,10.52181,22.13738,-0.06579
32.78697,-97.34586,12326.61816,10.20931,20.44988,0.03359
32.78692,-97.31392,12331.83691,10.39681,18.57488,-0.03594
32.78686,-97.28199,12338.14941,9.20931,16.13738,-0.26428
32.78679,-97.25005,12346.99316,5.39681,17.07488,-1.36717
32.78671,-97.21812,12365.52441,4.02181,18.94988,-0.42163
32.78663,-97.18618,12374.74316,9.08431,21.51238,1.92743
32.78653,-97.15425,12368.49316,13.95931,18.26238,1.11858
32.78642,-97.12231,12359.52441,14.89681,10.13738,1.17344
32.78631,-97.09037,12345.99316,15.14681,4.63738,1.91157
32.78619,-97.05844,12335.49316,18.58431,3.94988,1.60553
32.78605,-97.0265,12331.71191,23.70931,5.26238,0.38711
32.78591,-96.99457,12331.18066,25.02181,8.01238,-0.69892
32.78576,-96.96264,12330.71191,22.45931,11.82488,-0.84335
32.7856,-96.9307,12329.49316,19.95931,15.69988,-0.92066
32.78543,-96.89877,12329.08691,18.89681,19.57488,-0.72333
32.81384,-97.63333,12310.46191,16.33431,24.82488,-0.17611
32.81388,-97.60138,12312.43066,15.95931,26.38738,0.09392
32.8139,-97.56943,12310.24316,14.64681,27.01238,0.19369
32.81392,-97.53749,12310.96191,13.77181,27.38738,0.10342
32.81392,-97.50554,12316.18066,14.52181,27.69988,-0.16524
32.81392,-97.47359,12317.43066,15.77181,27.01238,-0.49381
32.81391,-97.44165,12318.58691,15.45931,25.88738,-0.62465
32.81389,-97.4097,12321.46191,12.95931,24.44988,-0.53518
32.81386,-97.37775,12323.43066,10.27181,22.07488,-0.30489
32.81382,-97.3458,12325.89941,9.45931,19.38738,-0.01608
32.81377,-97.31386,12330.18066,9.89681,17.13738,0.16275
32.81371,-97.28191,12337.33691,8.89681,15.82488,0.06342
32.81364,-97.24996,12343.99316,6.58431,16.38738,-0.45266
32.81356,-97.21802,12358.58691,6.39681,18.82488,-0.00611
32.81348,-97.18607,12363.96191,6.70931,19.82488,-0.00613
32.81338,-97.15413,12360.21191,6.52181,11.51238,0.88334
32.81327,-97.12218,12355.11816,8.95931,4.19988,2.31576
32.81316,-97.09023,12344.11816,11.33431,3.63738,0.79014
32.81303,-97.05829,12331.05566,13.45931,6.94988,-1.09329
32.8129,-97.02634,12326.30566,19.33431,8.07488,-0.68824
32.81276,-96.99439,12328.36816,27.20931,7.51238,-0.54741
32.81261,-96.96245,12330.49316,29.20931,10.44988,-1.09596
32.81244,-96.9305,12327.18066,24.89681,14.63738,-1.04147
32.81227,-96.89856,12324.33691,21.08431,17.76238,-1.00136
32.84069,-97.63337,12313.27441,16.14681,24.07488,-0.08574
32.84073,-97.60141,12310.89941,15.89681,25.07488,-0.16582
32.84075,-97.56946,12311.58691,14.89681,26.19988,-0.01615
32.84077,-97.5375,12315.99316,14.64681,27.51238,0.27275
32.84077,-97.50554,12317.89941,15.52181,27.38738,0.05356
32.84077,-97.47358,12321.43066,16.14681,25.57488,-0.26522
32.84076,-97.44163,12318.71191,15.39681,23.94988,-0.46545
32.84074,-97.40967,12319.49316,13.20931,23.44988,-0.45559
32.84071,-97.37771,12321.80566,10.70931,22.19988,-0.37504
32.84067,-97.34575,12324.24316,9.58431,19.44988,-0.15543
32.84062,-97.31379,12326.74316,10.02181,16.94988,0.23263
32.84056,-97.28184,12331.08691,10.27181,16.13738,0.29241
32.84049,-97.24988,12335.71191,9.64681,16.57488,0.03361
32.84041,-97.21792,12341.18066,9.45931,18.07488,0.23181
32.84032,-97.18596,12348.08691,5.70931,17.76238,0.14351
32.84023,-97.15401,12350.74316,3.58431,8.76238,0.98731
32.84012,-97.12205,12350.27441,8.58431,3.19988,-0.07659
32.84001,-97.09009,12341.52441,11.83431,4.88738,-3.44261
32.83988,-97.05813,12331.49316,11.33431,11.44988,-3.13678
32.83975,-97.02618,12329.58691,14.52181,14.82488,2.40579
32.83961,-96.99422,12329.18066,24.52181,13.19988,3.92634
32.83946,-96.96226,12327.80566,32.08431,13.38738,0.20375
32.83929,-96.93031,12325.36816,29.39681,15.51238,-1.45257
32.83912,-96.89835,12323.24316,23.33431,16.82488,-1.05082
32.86754,-97.63342,12313.43066,16.52181,22.07488,-0.30534
32.86758,-97.60145,12309.49316,15.33431,23.44988,-0.22556
32.8676,-97.56948,12313.36816,14.64681,25.88738,0.17329
32.86762,-97.53751,12318.18066,15.20931,27.94988,0.64149
32.86763,-97.50554,12322.52441,16.14681,27.57488,0.56162
32.86762,-97.47357,12333.39941,16.27181,25.01238,0.45231
32.86761,-97.4416,12328.99316,15.58431,23.01238,0.33291
32.86759,-97.40964,12322.93066,14.27181,22.88738,0.2035
32.86756,-97.37767,12320.93066,12.33431,22.76238,0.11371
32.86752,-97.3457,12323.18066,10.64681,20.32488,0.12355
32.86747,-97.31373,12323.80566,10.27181,17.57488,0.50185
32.86741,-97.28176,12327.77441,10.64681,16.69988,0.67138
32.86734,-97.24979,12333.71191,11.14681,16.76238,0.50141
32.86726,-97.21782,12337.80566,11.83431,17.44988,0.5409
32.86718,-97.18585,12343.18066,6.02181,18.26238,-0.49756
32.86708,-97.15389,12347.24316,3.02181,12.88738,-0.42757
32.86697,-97.12192,12346.30566,10.58431,7.07488,0.53502
32.86686,-97.08995,12344.71191,14.14681,8.51238,0.29451
32.86673,-97.05798,12340.93066,13.39681,14.63738,3.05491
32.8666,-97.02601,12337.21191,17.64681,18.01238,8.86751
32.86646,-96.99404,12331.77441,27.27181,18.44988,7.10957
32.86631,-96.96208,12325.49316,33.89681,18.19988,0.31361
32.86614,-96.93011,12324.33691,31.27181,17.44988,-1.94248
32.86597,-96.89814,12323.99316,24.83431,16.57488,-0.91206
32.8944,-97.63347,12304.33691,17.77181,17.19988,-1.00514
32.89443,-97.60149,12311.89941,16.14681,20.88738,-0.32537
32.89446,-97.56951,12315.24316,15.58431,24.57488,0.4325
32.89447,-97.53752,12317.64941,16.39681,27.19988,0.79141
32.89448,-97.50554,12321.08691,17.33431,27.94988,0.82156
32.89447,-97.47356,12327.27441,17.20931,26.13738,0.89163
32.89446,-97.44158,12328.11816,16.33431,23.51238,0.71249
32.89444,-97.4096,12323.61816,15.20931,21.76238,0.25364
32.89441,-97.37762,12322.58691,13.95931,21.13738,-0.01619
32.89437,-97.34564,12325.05566,12.58431,20.32488,0.19391
32.89432,-97.31366,12328.49316,11.83431,18.94988,0.78259
32.89426,-97.28168,12333.24316,11.64681,17.94988,1.01133
32.89419,-97.2497,12336.80566,12.02181,17.26238,0.84076
32.89411,-97.21772,12341.21191,12.02181,17.01238,0.57191
32.89403,-97.18574,12342.08691,5.45931,18.69988,-1.16875
32.89393,-97.15376,12353.18066,2.08431,19.82488,-1.24516
32.89383,-97.12179,12359.61816,10.33431,15.76238,4.49596
32.89371,-97.08981,12360.61816,16.95931,15.82488,8.46097
32.89359,-97.05783,12354.86816,20.14681,19.38738,10.8531
32.89345,-97.02585,12342.64941,25.95931,21.88738,10.15473
32.89331,-96.99387,12330.74316,32.33431,22.82488,3.54136
32.89316,-96.96189,12323.55566,33.89681,21.26238,-1.56254
32.893,-96.92991,12324.05566,29.83431,18.32488,-1.70048
